OBJECTID,Shape,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
1456445,b'\x00\x01\xad\x10\x00\x00\xd8d$\xe0\xef-]\xc0x7\xe3\x8f\xfd\x19A@\xd8d$\xe0\xef-]\xc0x7\xe3\x8f\xfd\x19A@|\x01\x00\x00\x00\xd8d$\xe0\xef-]\xc0x7\xe3\x8f\xfd\x19A@\xfe',20023856,FS-1501357,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,131,54,EK13,JUMP,,,,,,2011,8/28/2011,240,1245.0,Natural,Natural,,8/28/2011,240.0,1436.0,0.01,A,34.20305556,-116.71777778,USFS,CA,,,
1130413,b'\x00\x01\xad\x10\x00\x00l7?\x00T6]\xc00\x03O@$\x80@@l7?\x00T6]\xc00\x03O@$\x80@@|\x01\x00\x00\x00l7?\x00T6]\xc00\x03O@$\x80@@\xfe',1379220,CDF_1996_55_2223_1221        ,NONFED,ST-CACDF,ST/C&L,USCAMVU,San Diego Unit,CAMVU,CDF - Monte Vista Unit,,1221        ,,VICENTE                  ,,,,,,1996,8/20/1996,233,,Human,Arson/incendiarism,,,,,12.0,C,33.00111111,-116.84888888,MISSING/NOT SPECIFIED,CA,,,
1116491,b'\x00\x01\xad\x10\x00\x00|\xa0y\x8c\xd4E^\xc0pI\x16\xb6z\x84C@|\xa0y\x8c\xd4E^\xc0pI\x16\xb6z\x84C@|\x01\x00\x00\x00|\xa0y\x8c\xd4E^\xc0pI\x16\xb6z\x84C@\xfe',1361271,SFO-2002CACDFNEU016581,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,016581      ,,ROSEWOOD                 ,,,,,,2002,10/29/2002,302,1258.0,Human,Missing data/not specified/undetermined,,10/29/2002,302.0,1302.0,0.1,A,39.035,-121.09111111,MISSING/NOT SPECIFIED,CA,NEVADA,6057.0,Nevada County
2141976,b'\x00\x01\xad\x10\x00\x00T \x96\xa7Uk]\xc0\x10\xea5\x1fR\xce@@T \x96\xa7Uk]\xc0\x10\xea5\x1fR\xce@@|\x01\x00\x00\x00T \x96\xa7Uk]\xc0\x10\xea5\x1fR\xce@@\xfe',400430838,SFO-2010-CACDFORC005233,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,ORC005233,,,,,,,,2010,8/10/2010,222,1956.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.01,A,33.611886,-117.677115,MISSING/NOT SPECIFIED,CA,ORANGE,6059.0,Orange County
2168459,b'\x00\x01\xad\x10\x00\x00\xc8>\x85\xdfJ^^\xc0Pg\xff\xba\xd5LD@\xc8>\x85\xdfJ^^\xc0Pg\xff\xba\xd5LD@|\x01\x00\x00\x00\xc8>\x85\xdfJ^^\xc0Pg\xff\xba\xd5LD@\xfe',400501727,FS-6985822,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,038,0016,MY5G,ESKIMO HILL,,,,,,2019,12/9/2019,343,1100.0,Human,Recreation and ceremony,,12/12/2019,346.0,1200.0,0.1,A,40.60027778,-121.47333333,USFS,CA,089,6089.0,Shasta County
1603641,b'\x00\x01\xad\x10\x00\x00\xe0\xd7\xa5\xcc!%^\xc0\x08\x06kd\xa3_C@\xe0\xd7\xa5\xcc!%^\xc0\x08\x06kd\xa3_C@|\x01\x00\x00\x00\xe0\xd7\xa5\xcc!%^\xc0\x08\x06kd\xa3_C@\xfe',201625760,SFO-2012CACDFAEU019667,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,AEU019667,,SIERRA RIDGE SCHOOL POLLO,,,,,,2012,8/23/2012,236,1848.0,Human,Misuse of fire by a minor,Minor,,,,0.02,A,38.747179,-120.580201,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County
58007,b'\x00\x01\xad\x10\x00\x00xu\xc6\xab\x17\x8b^\xc0\xb8\xf4\\7\xc9_D@xu\xc6\xab\x17\x8b^\xc0\xb8\xf4\\7\xc9_D@|\x01\x00\x00\x00xu\xc6\xab\x17\x8b^\xc0\xb8\xf4\\7\xc9_D@\xfe',58546,FS-283081,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,10,,,,,,,,,1993,6/21/1993,172,1545.0,Human,Recreation and ceremony,,6/21/1993,172.0,1745.0,0.1,A,40.74833333,-122.17333333,USFS,CA,,,
311319,b'\x00\x01\xad\x10\x00\x00x\x8cF\xcc\xd9\x1f^\xc08\xc1!h\r\xaeA@x\x8cF\xcc\xd9\x1f^\xc08\xc1!h\r\xaeA@|\x01\x00\x00\x00x\x8cF\xcc\xd9\x1f^\xc08\xc1!h\r\xaeA@\xfe',317580,W-567706,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,LAS PILITAS,,,,,,2004,4/5/2004,96,1408.0,Human,Debris and open burning,,4/5/2004,96.0,1429.0,0.3,B,35.359789,-120.497681,BLM,CA,San Luis Obispo,6079.0,San Luis Obispo County
1092767,b'\x00\x01\xad\x10\x00\x00\xa8\xfc\xbc\xc0\xa4\xf3^\xc0\x90\x7f\xb5\xc3\x0f\x12D@\xa8\xfc\xbc\xc0\xa4\xf3^\xc0\x90\x7f\xb5\xc3\x0f\x12D@|\x01\x00\x00\x00\xa8\xfc\xbc\xc0\xa4\xf3^\xc0\x90\x7f\xb5\xc3\x0f\x12D@\xfe',1331770,SFO-2006CACDFHUU006670,NONFED,ST-CACDF,ST/C&L,USCAHUU,Humboldt-Del Norte Unit,CAHUU,Humboldt-Del Norte Unit,,006670      ,,DEAN 2                   ,,,,,,2006,10/29/2006,302,2053.0,Human,Missing data/not specified/undetermined,,,,,0.5,B,40.14111111,-123.80694444,MISSING/NOT SPECIFIED,CA,HUMBOLDT,6023.0,Humboldt County
1143939,b'\x00\x01\xad\x10\x00\x00X\x102\xdf\xad/^\xc0\x10\xb9\xb6\xb0a\xaaA@X\x102\xdf\xad/^\xc0\x10\xb9\xb6\xb0a\xaaA@|\x01\x00\x00\x00X\x102\xdf\xad/^\xc0\x10\xb9\xb6\xb0a\xaaA@\xfe',1395136,CDF_1998_55_2227_164         ,NONFED,ST-CACDF,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,,164         ,,8SLU002455               ,,,,,,1998,7/2/1998,183,,Human,Equipment and vehicle use,,,,,0.1,A,35.33111111,-120.745,MISSING/NOT SPECIFIED,CA,,,
1121037,b'\x00\x01\xad\x10\x00\x00\x1c\xc9n1\xe2\x9d^\xc0\xa0{k\x073\xb3D@\x1c\xc9n1\xe2\x9d^\xc0\xa0{k\x073\xb3D@|\x01\x00\x00\x00\x1c\xc9n1\xe2\x9d^\xc0\xa0{k\x073\xb3D@\xfe',1367367,CDF_1996_54_2219_200         ,NONFED,ST-CACDF,ST/C&L,USCASKU,Siskiyou Unit,CASKU,Siskiyou Unit,,200         ,,LIGHTNING 60             ,,,,,,1996,8/14/1996,227,,Natural,Natural,,,,,1.0,B,41.4,-122.46694444,MISSING/NOT SPECIFIED,CA,,,
1642940,b'\x00\x01\xad\x10\x00\x00\xc8v\xeb B\xea^\xc0\x90\xe1\x87\xd6L\x84D@\xc8v\xeb B\xea^\xc0\x90\xe1\x87\xd6L\x84D@|\x01\x00\x00\x00\xc8v\xeb B\xea^\xc0\x90\xe1\x87\xd6L\x84D@\xfe',201771852,W-658094,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,192,,HSE0,CAL PAC #1,,,,,,2013,7/25/2013,206,1630.0,Human,Arson/incendiarism,,7/25/2013,206.0,1709.0,0.1,A,41.0336,-123.6603,TRIBAL,CA,,,
1455588,b'\x00\x01\xad\x10\x00\x00\xc85\xe9\xdck\xbd^\xc0\xf0\x1a\xe61n\xb7D@\xc85\xe9\xdck\xbd^\xc0\xf0\x1a\xe61n\xb7D@|\x01\x00\x00\x00\xc85\xe9\xdck\xbd^\xc0\xf0\x1a\xe61n\xb7D@\xfe',20022970,FS-1497406,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,26,5,GDU0,CORRAL,,,,,,2011,8/26/2011,238,938.0,Human,Debris and open burning,,8/26/2011,238.0,1030.0,0.1,A,41.43305556,-122.95972222,USFS,CA,,,
1978884,b'\x00\x01\xad\x10\x00\x00<yv\xfe\xcfM^\xc0`\xbd\xef$\x91\xfbB@<yv\xfe\xcfM^\xc0`\xbd\xef$\x91\xfbB@|\x01\x00\x00\x00<yv\xfe\xcfM^\xc0`\xbd\xef$\x91\xfbB@\xfe',400104824,SFO-2016CACDFTCU601537,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU601537,,,,,,,,2016,5/20/2016,141,2308.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.1,A,37.965372,-121.215833,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County
1128198,b'\x00\x01\xad\x10\x00\x00\xa8\xb3\xba\xd2{7]\xc0\xd0\xfe7\xfe\x9d\x85@@\xa8\xb3\xba\xd2{7]\xc0\xd0\xfe7\xfe\x9d\x85@@|\x01\x00\x00\x00\xa8\xb3\xba\xd2{7]\xc0\xd0\xfe7\xfe\x9d\x85@@\xfe',1376279,SFO-2006CACDFMVU000361,NONFED,ST-CACDF,ST/C&L,USCAMVU,San Diego Unit,CAMVU,CDF - Monte Vista Unit,,000361      ,,12TH                     ,,,,,,2006,1/11/2006,11,1225.0,Human,Recreation and ceremony,,1/11/2006,11.0,1250.0,0.5,B,33.04388888,-116.86694444,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County
1869609,b'\x00\x01\xad\x10\x00\x00 \xd5\xea\x8a\x1d\n_\xc0\x107\xfcH\xf3_D@ \xd5\xea\x8a\x1d\n_\xc0\x107\xfcH\xf3_D@|\x01\x00\x00\x00 \xd5\xea\x8a\x1d\n_\xc0\x107\xfcH\xf3_D@\xfe',300307168,SFO-2015CACDFHUU006820,NONFED,ST-NASF,ST/C&L,USCAHUU,Humboldt-Del Norte Unit,CAHUU,Humboldt-Del Norte Unit,,HUU006820,,ELK,,,,,,2015,9/7/2015,250,1246.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,9/7/2015,250.0,1430.0,0.1,A,40.749617,-124.158067,MISSING/NOT SPECIFIED,CA,HUMBOLDT,6023.0,Humboldt County
314238,b'\x00\x01\xad\x10\x00\x00\xac\x19q\xe5\xb2L]\xc006{\xda\x004A@\xac\x19q\xe5\xb2L]\xc006{\xda\x004A@|\x01\x00\x00\x00\xac\x19q\xe5\xb2L]\xc006{\xda\x004A@\xfe',320646,W-562215,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,D44Z,VAN DUSEN,,,,,,2000,9/16/2000,260,916.0,Human,Arson/incendiarism,,9/16/2000,260.0,933.0,0.1,A,34.406281,-117.198431,BLM,CA,San Bernardino,6071.0,San Bernardino County
2283856,b'\x00\x01\xad\x10\x00\x00\xfc\x7f]\xcc]\x07^\xc0\xe0S\xbb$#\xb3C@\xfc\x7f]\xcc]\x07^\xc0\xe0S\xbb$#\xb3C@|\x01\x00\x00\x00\xfc\x7f]\xcc]\x07^\xc0\xe0S\xbb$#\xb3C@\xfe',400628866,IRW-2020-CATNF-001707,INTERAGCY,IA-IRWIN,FS,USCATNF,Tahoe National Forest,CATNF,Tahoe National Forest,,001707,NG4M,BOCA RESERVOIR,,,,,,2020,8/23/2020,236,,Human,Equipment and vehicle use,,8/23/2020,236.0,,0.1,A,39.39951525,-120.11511305,USFS,CA,Nevada,6057.0,Nevada County
2026125,"b'\x00\x01\xad\x10\x00\x00\xa0\xd7N}(\xf5]\xc0\xa0\x83\x19\xb3""vB@\xa0\xd7N}(\xf5]\xc0\xa0\x83\x19\xb3""vB@|\x01\x00\x00\x00\xa0\xd7N}(\xf5]\xc0\xa0\x83\x19\xb3""vB@\xfe'",400156205,SFO-2017CACDFMMU012840,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MMU012840,,12,,,,,,2017,6/25/2017,176,2036.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,6/25/2017,176.0,2127.0,0.2,A,36.922939,-119.830609,MISSING/NOT SPECIFIED,CA,MADERA,6039.0,Madera County
313630,b'\x00\x01\xad\x10\x00\x00HE=&\x8d\x15^\xc0H\xc4GpU\x07C@HE=&\x8d\x15^\xc0H\xc4GpU\x07C@|\x01\x00\x00\x00HE=&\x8d\x15^\xc0H\xc4GpU\x07C@\xfe',319997,W-572614,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,UNNAMED FIRE 1557,,,,,,2007,9/4/2007,247,1643.0,Human,Missing data/not specified/undetermined,,9/4/2007,247.0,1643.0,0.1,A,38.0573,-120.336753,USFS,CA,Tuolumne,6109.0,Tuolumne County
2169833,b'\x00\x01\xad\x10\x00\x00T\xdb>\xc5 \xc3^\xc0\xf8d\xa9\x88\xa2\x81D@T\xdb>\xc5 \xc3^\xc0\xf8d\xa9\x88\xa2\x81D@|\x01\x00\x00\x00T\xdb>\xc5 \xc3^\xc0\xf8d\xa9\x88\xa2\x81D@\xfe',400503117,FS-6940155,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,036,004,MEQ0,GRIZZLY,,,,,,2019,7/10/2019,191,2307.0,Human,Recreation and ceremony,,7/11/2019,192.0,1130.0,0.1,A,41.01277778,-123.04888889,USFS,CA,105,6105.0,Trinity County
98437,b'\x00\x01\xad\x10\x00\x00\xb8yO\x8a\xbb\x1b]\xc0(\xba\x06\xa1/f@@\xb8yO\x8a\xbb\x1b]\xc0(\xba\x06\xa1/f@@|\x01\x00\x00\x00\xb8yO\x8a\xbb\x1b]\xc0(\xba\x06\xa1/f@@\xfe',99511,FS-324389,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,55,,,SHIRT,,,,,,1997,8/1/1997,213,1040.0,Human,Recreation and ceremony,,8/1/1997,213.0,1109.0,0.1,A,32.79833333,-116.43333333,USFS,CA,,,
1127306,"b'\x00\x01\xad\x10\x00\x00\xf4x\x89\x003[]\xc0P\xf8""\xfd\x9d5A@\xf4x\x89\x003[]\xc0P\xf8""\xfd\x9d5A@|\x01\x00\x00\x00\xf4x\x89\x003[]\xc0P\xf8""\xfd\x9d5A@\xfe'",1374837,CDF_1998_55_2221_374         ,NONFED,ST-CACDF,ST/C&L,USCABDU,San Bernardino Unit,CABDU,CDF - San Bernardino Unit,,374         ,,BELLFLOWER               ,,,,,,1998,7/22/1998,203,,Human,Debris and open burning,,,,,0.1,A,34.41888888,-117.425,MISSING/NOT SPECIFIED,CA,,,
115492,b'\x00\x01\xad\x10\x00\x00<\xa0\xad/$\\^\xc0(\x1a\xecl\x99\xd1D@<\xa0\xad/$\\^\xc0(\x1a\xecl\x99\xd1D@|\x01\x00\x00\x00<\xa0\xad/$\\^\xc0(\x1a\xecl\x99\xd1D@\xfe',116684,FS-341721,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,52,,,COUGAR,,,,,,1999,8/22/1999,234,1950.0,Natural,Natural,,8/23/1999,235.0,1000.0,1.3,B,41.6375,-121.43972222,USFS,CA,,,
1070842,b'\x00\x01\xad\x10\x00\x00\x90x\x86d\x99\xe1]\xc0\x10\xf8\x7f\x1f\x9fdB@\x90x\x86d\x99\xe1]\xc0\x10\xf8\x7f\x1f\x9fdB@|\x01\x00\x00\x00\x90x\x86d\x99\xe1]\xc0\x10\xf8\x7f\x1f\x9fdB@\xfe',1306767,SFO-2010-CACDFFKU008794,NONFED,ST-CACDF,ST/C&L,USCAFKU,Fresno-Kings Unit,CAFKU,CDF - Fresno-Kings Unit,,008794      ,,DAKOTA                   ,,,,,,2010,8/2/2010,214,,Human,Missing data/not specified/undetermined,,,,,1.0,B,36.78611111,-119.525,MISSING/NOT SPECIFIED,CA,,,
311229,b'\x00\x01\xad\x10\x00\x00x\xf4&\x89|\x17^\xc0PL\x15aJ\x12C@x\xf4&\x89|\x17^\xc0PL\x15aJ\x12C@|\x01\x00\x00\x00x\xf4&\x89|\x17^\xc0PL\x15aJ\x12C@\xfe',317490,W-566697,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,PGE 6,,,,,,2003,10/30/2003,303,246.0,Human,Power generation/transmission/distribution,,10/30/2003,303.0,356.0,0.1,A,38.1429,-120.366989,USFS,CA,Tuolumne,6109.0,Tuolumne County
312145,b'\x00\x01\xad\x10\x00\x00\xb8\t\r\xb0\xee\x0b^\xc0\x10\xc5\xc5m\x8e\xe3A@\xb8\t\r\xb0\xee\x0b^\xc0\x10\xc5\xc5m\x8e\xe3A@|\x01\x00\x00\x00\xb8\t\r\xb0\xee\x0b^\xc0\x10\xc5\xc5m\x8e\xe3A@\xfe',318450,W-568238,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,UNNAMED FIRE 0027,,,,,,2005,8/2/2005,214,,Human,Missing data/not specified/undetermined,,8/2/2005,214.0,,0.1,A,35.777789,-120.186456,PRIVATE,CA,Kern,6029.0,Kern County
2136174,b'\x00\x01\xad\x10\x00\x00\x94\x02\x12\x1a/U^\xc0x0*b~<C@\x94\x02\x12\x1a/U^\xc0x0*b~<C@|\x01\x00\x00\x00\x94\x02\x12\x1a/U^\xc0x0*b~<C@\xfe',400424713,SFO-2009-CACDFAEU011204,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU011204,,,,,,,,2009,9/18/2009,261,1907.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.5,B,38.472612,-121.331013,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County
2135682,b'\x00\x01\xad\x10\x00\x00\x94\xc1\xcc\x02C=^\xc0\x98\xce\xa7++\xd3B@\x94\xc1\xcc\x02C=^\xc0\x98\xce\xa7++\xd3B@|\x01\x00\x00\x00\x94\xc1\xcc\x02C=^\xc0\x98\xce\xa7++\xd3B@\xfe',400424197,SFO-2009-CACDFTCU001231,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU001231,,,,,,,,2009,7/13/2009,194,1154.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.1,A,37.64976,-120.957228,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County
99262,b'\x00\x01\xad\x10\x00\x00(\x1a\xd3b\xfc\x9a]\xc0\x88u|\xb1@7A@(\x1a\xd3b\xfc\x9a]\xc0\x88u|\xb1@7A@|\x01\x00\x00\x00(\x1a\xd3b\xfc\x9a]\xc0\x88u|\xb1@7A@\xfe',100342,FS-325221,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,124,,,OAK II,,,,,,1997,6/29/1997,180,2130.0,Human,Fireworks,Minor,6/29/1997,180.0,2230.0,0.2,A,34.43166667,-118.42166667,MISSING/NOT SPECIFIED,CA,,,
1085646,"b'\x00\x01\xad\x10\x00\x00,\xae\x19b\xba\x0c^\xc0H\x00\x96\xb3\xbc:C@,\xae\x19b\xba\x0c^\xc0H\x00\x96\xb3\xbc:C@|\x01\x00\x00\x00,\xae\x19b\xba\x0c^\xc0H\x00\x96\xb3\xbc:C@\xfe'",1323796,CDF_1997_56_2233_720         ,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,720         ,,HERMIT                   ,,,,,,1997,8/21/1997,233,,Human,Equipment and vehicle use,,,,,0.3,B,38.45888888,-120.19888888,MISSING/NOT SPECIFIED,CA,,,
1215117,b'\x00\x01\xad\x10\x00\x00\xf4I<@z\x01^\xc0\x10w\x8c\xfd\xf5\xefD@\xf4I<@z\x01^\xc0\x10w\x8c\xfd\xf5\xefD@|\x01\x00\x00\x00\xf4I<@z\x01^\xc0\x10w\x8c\xfd\xf5\xefD@\xfe',1473414,W-612666,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,Northern California District,,,FM4P,MUD 1,,,,,,2010,7/25/2010,206,1800.0,Natural,Natural,,7/26/2010,207.0,1200.0,0.1,A,41.8747,-120.0231,BLM,CA,Modoc,6049.0,Modoc County
2133761,b'\x00\x01\xad\x10\x00\x00\xf4\xbb\xec\xe1o\x8f^\xc0\xd8\x06\xceV\xb4\x13C@\xf4\xbb\xec\xe1o\x8f^\xc0\xd8\x06\xceV\xb4\x13C@|\x01\x00\x00\x00\xf4\xbb\xec\xe1o\x8f^\xc0\xd8\x06\xceV\xb4\x13C@\xfe',400419173,SFO-2008CACDFLNU000393,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU000393,,,,,,,,2008,4/29/2008,120,800.0,Human,Smoking,,,,,0.1,A,38.153946,-122.241217,MISSING/NOT SPECIFIED,CA,SOLANO,6095.0,Solano County
1134081,b'\x00\x01\xad\x10\x00\x00\xf0cs\xa5\xa3\x10]\xc0\xb8\xef\x94R\xf3\xe2@@\xf0cs\xa5\xa3\x10]\xc0\xb8\xef\x94R\xf3\xe2@@|\x01\x00\x00\x00\xf0cs\xa5\xa3\x10]\xc0\xb8\xef\x94R\xf3\xe2@@\xfe',1384057,SFO-2007CACDFRRU024512,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,024512      ,,38 IC - RVC TAC 3        ,,,,,,2007,3/18/2007,77,544.0,Human,Missing data/not specified/undetermined,,,,,0.5,B,33.77305555,-116.26,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County
1478693,b'\x00\x01\xad\x10\x00\x00hPF\xf2[3^\xc0\xb8\x9eR\x0cm0C@hPF\xf2[3^\xc0\xb8\x9eR\x0cm0C@|\x01\x00\x00\x00hPF\xf2[3^\xc0\xb8\x9eR\x0cm0C@\xfe',201148270,SFO-2011CACDFAEU017373,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,AEU017373,,49,,,,,,2011,8/3/2011,215,1122.0,Human,Missing data/not specified/undetermined,,,,,2.8,B,38.378333,-120.8025,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County
1658439,b'\x00\x01\xad\x10\x00\x00<\xde_\xc8@l^\xc0\xf8o\xa5\xde NB@<\xde_\xc8@l^\xc0\xf8o\xa5\xde NB@|\x01\x00\x00\x00<\xde_\xc8@l^\xc0\xf8o\xa5\xde NB@\xfe',201819026,SFO-2013CACDFBEU004711,NONFED,ST-NASF,ST/C&L,USCABEU,San Benito-Monterey Unit,CABEU,CDF - San Benito-Monterey Unit,,BEU004711,,,,,,,,2013,10/5/2013,278,1826.0,Human,Equipment and vehicle use,,10/5/2013,278.0,1904.0,0.1,A,36.610383,-121.691467,MISSING/NOT SPECIFIED,CA,MONTEREY,6053.0,Monterey County
1973725,b'\x00\x01\xad\x10\x00\x00\x88Q\xdfK\x84\x96^\xc0X\x1f8i\xc5)C@\x88Q\xdfK\x84\x96^\xc0X\x1f8i\xc5)C@|\x01\x00\x00\x00\x88Q\xdfK\x84\x96^\xc0X\x1f8i\xc5)C@\xfe',400099311,SFO-2016CACDFLNU003427,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU003427,,REDWOOD RD  DRY_CREEK,,,,,,2016,4/30/2016,121,829.0,Human,Missing data/not specified/undetermined,,,,,0.01,A,38.326342,-122.351838,MISSING/NOT SPECIFIED,CA,NAPA,6055.0,Napa County
1102677,b'\x00\x01\xad\x10\x00\x00\x04\x84\x01D\x14f^\xc0\xa0\x0c\xc9\xf4\x84\xdbB@\x04\x84\x01D\x14f^\xc0\xa0\x0c\xc9\xf4\x84\xdbB@|\x01\x00\x00\x00\x04\x84\x01D\x14f^\xc0\xa0\x0c\xc9\xf4\x84\xdbB@\xfe',1343160,CDF_1997_53_2214_291         ,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,291         ,,UNION PACIFIC #6         ,,,,,,1997,8/19/1997,231,,Human,Railroad operations and maintenance,,,,,3.0,B,37.715,-121.595,MISSING/NOT SPECIFIED,CA,,,
316733,b'\x00\x01\xad\x10\x00\x00\x04\xc0\x1dM\xfa$]\xc0(\xb8 \x14\x81\x88@@\x04\xc0\x1dM\xfa$]\xc0(\xb8 \x14\x81\x88@@|\x01\x00\x00\x00\x04\xc0\x1dM\xfa$]\xc0(\xb8 \x14\x81\x88@@\xfe',323353,W-570983,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,D44Z,UNNAMED FIRE 2949,,,,,,2007,1/28/2007,28,1242.0,Human,Misuse of fire by a minor,Minor,1/28/2007,28.0,1305.0,0.1,A,33.066444,-116.577789,PRIVATE,CA,San Diego,6073.0,San Diego County
1976376,b'\x00\x01\xad\x10\x00\x004\xe3\xdeC<\xf3]\xc0\xa0tJ\xf6>qB@4\xe3\xdeC<\xf3]\xc0\xa0tJ\xf6>qB@|\x01\x00\x00\x004\xe3\xdeC<\xf3]\xc0\xa0tJ\xf6>qB@\xfe',400102158,SFO-2016CACDFMMU008018,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MMU008018,,CH ROLLING_HILLS,,,,,,2016,5/1/2016,122,1953.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,5/1/2016,122.0,2009.0,0.01,A,36.884739,-119.800566,MISSING/NOT SPECIFIED,CA,MADERA,6039.0,Madera County
